Time,SenderID,ReceiverID,Distance,SpeedSender,SpeedReceiver,PacketSize,RSSI,Delay,PacketLoss
52.0723,13,2,46.3107,11.51,14.29,12,-61.1724,472,0
52.0727,13,3,10.3948,11.51,14.52,12,-48.1951,472,0
52.0751,14,2,26.7421,11.7,14.29,12,-56.4027,475,0
52.0754,14,3,10.2712,11.7,14.52,12,-48.0912,475,0
52.1005,2,1,37.41,14.3,14.03,12,-59.3186,400,0
52.1285,1,2,37.41,14.03,14.3,12,-59.3186,428,0
52.1695,14,2,29.3251,11.69,14.3,12,-57.2036,469,0
52.1702,14,3,7.81517,11.69,14.52,12,-45.7176,470,0
52.1742,13,2,48.8848,11.53,14.3,12,-61.6423,474,0
52.1745,13,3,12.9031,11.53,14.52,12,-50.0727,474,0
52.1748,3,2,36.28,14.52,14.3,12,-59.0522,474,0
52.1851,12,3,31.8611,11.46,14.52,12,-57.924,485,0
52.2028,2,1,37.38,14.3,14.02,12,-59.3116,402,0
52.236,1,2,37.38,14.02,14.3,12,-59.3116,436,0
52.2601,14,2,31.9109,11.69,14.3,12,-57.9376,460,0
52.2604,14,3,5.52993,11.69,14.51,12,-42.7132,460,0
52.2631,3,2,36.26,14.51,14.3,12,-59.0474,463,0
52.2876,12,3,34.4489,11.46,14.51,12,-58.6023,487,0
52.3061,2,1,37.35,14.31,14.03,12,-59.3046,406,0
52.3373,1,2,37.35,14.03,14.31,12,-59.3046,437,0
52.3653,3,2,36.24,14.52,14.31,12,-59.0426,465,0
52.3723,14,2,34.4987,11.68,14.31,12,-58.6149,472,0
52.3729,14,3,3.71646,11.68,14.52,12,-39.2614,472,0
52.3972,13,3,17.9968,11.52,14.52,12,-52.9627,497,0
52.4074,2,1,37.33,14.29,14.03,12,-59.3,407,0
52.4326,1,2,37.33,14.03,14.29,12,-59.3,432,0
52.4466,14,2,37.0783,11.67,14.29,12,-59.2412,446,0
52.4469,14,3,3.28,11.67,14.51,12,-38.1763,446,0
52.4687,3,2,36.22,14.51,14.29,12,-59.0378,468,0
52.5028,2,1,37.3,14.3,14.03,12,-59.293,402,0
52.517,1,2,37.3,14.03,14.3,12,-59.293,417,0
52.532,14,2,39.6693,11.65,14.3,12,-59.8279,432,0
52.5323,14,3,4.62554,11.65,14.51,12,-41.1621,432,0
52.5705,3,2,36.2,14.51,14.3,12,-59.033,470,0
52.6077,2,1,37.27,14.29,14.02,12,-59.286,407,0
52.6199,1,2,37.27,14.02,14.29,12,-59.286,419,0
52.6668,14,2,42.2514,11.66,14.29,12,-60.3756,466,0
52.6706,13,3,25.7099,11.51,14.51,12,-56.0608,470,0
52.6717,13,4,50.3817,11.51,13.02,12,-61.9043,471,0
52.6848,14,3,6.75592,11.66,14.51,12,-44.4525,484,0
52.6899,12,3,44.7944,11.46,14.51,12,-60.8833,489,0
52.7138,2,1,37.24,14.29,14.03,12,-59.279,413,0
52.7255,1,2,37.24,14.03,14.29,12,-59.279,425,0
52.7546,14,2,44.8443,11.65,14.29,12,-60.893,454,0
52.7549,14,3,9.14795,11.65,14.53,12,-47.0853,454,0
52.7597,3,2,36.16,14.53,14.29,12,-59.0234,459,0
52.7887,13,3,28.2916,11.51,14.53,12,-56.8919,488,0
52.7892,13,4,47.9369,11.51,13.02,12,-61.4722,489,0
52.8033,2,1,37.22,14.29,14.02,12,-59.2743,403,0
52.8197,1,2,37.22,14.02,14.29,12,-59.2743,419,0
52.8749,3,2,36.13,14.52,14.29,12,-59.0162,474,0
52.8841,14,2,47.4281,11.64,14.29,12,-61.3795,484,0
52.8843,14,3,11.6386,11.64,14.52,12,-49.1768,484,0
52.9039,2,1,37.2,14.3,14.03,12,-59.2697,403,0
52.9229,1,2,37.2,14.03,14.3,12,-59.2697,422,0
52.9508,3,2,36.1,14.52,14.3,12,-59.009,450,0
52.9813,14,2,50.0125,11.65,14.3,12,-61.8404,481,0
52.9816,14,3,14.1759,11.65,14.52,12,-50.8898,481,0
52.9828,13,3,33.4733,11.5,14.52,12,-58.3528,482,0
52.9832,13,4,43.0491,11.5,13.02,12,-60.5381,483,0
53.0029,2,1,37.17,14.3,14.03,12,-59.2627,402,0
53.0213,1,2,37.17,14.03,14.3,12,-59.2627,421,0
53.0576,3,2,36.08,14.52,14.3,12,-59.0041,457,0
53.0708,13,3,36.0623,11.51,14.52,12,-58.9999,470,0
53.0711,13,4,40.6063,11.51,13.02,12,-60.0307,471,0
53.1103,2,1,37.14,14.3,14.02,12,-59.2557,410,0
53.1202,1,2,37.14,14.02,14.3,12,-59.2557,420,0
53.1448,13,3,38.6527,11.5,14.51,12,-59.6024,444,0
53.1455,13,4,38.1644,11.5,13.02,12,-59.492,445,0
53.1665,3,2,36.06,14.51,14.3,12,-58.9993,466,0
53.1995,14,3,19.2972,11.63,14.51,12,-53.5687,499,0
53.2127,2,1,37.12,14.3,14.03,12,-59.251,412,0
53.2319,1,2,37.12,14.03,14.3,12,-59.251,431,0
53.26,3,2,36.04,14.51,14.3,12,-58.9945,459,0
53.267,13,3,41.2443,11.51,14.51,12,-60.1661,467,0
53.2679,13,4,35.7137,11.51,13.02,12,-58.9155,467,0
53.2994,14,3,21.8852,11.63,14.51,12,-54.6618,499,0
53.3003,2,1,37.09,14.3,14.03,12,-59.2439,400,0
53.3165,1,2,37.09,14.03,14.3,12,-59.2439,416,0
53.3595,3,2,36.02,14.52,14.3,12,-58.9897,459,0
53.3643,13,3,43.8469,11.51,14.52,12,-60.6976,464,0
53.3647,13,4,33.2643,11.51,13.01,12,-58.2984,464,0
53.4012,2,1,37.05,14.31,14.02,12,-59.2346,401,0
53.4175,1,2,37.05,14.02,14.31,12,-59.2346,417,0
53.4493,13,3,46.4404,11.49,14.52,12,-61.1967,449,0
53.4495,13,4,30.8365,11.49,13.02,12,-57.6401,449,0
53.4836,14,3,27.0698,11.64,14.52,12,-56.5085,483,0
53.4841,14,4,50.2221,11.64,13.02,12,-61.8767,484,0
53.488,3,2,36,14.52,14.31,12,-58.9849,488,0
53.5012,2,1,37.02,14.3,14.03,12,-59.2275,401,0
53.5213,1,2,37.02,14.03,14.3,12,-59.2275,421,0
53.5651,13,3,49.0345,11.5,14.52,12,-61.6689,465,0
53.5653,13,4,28.4009,11.5,13.03,12,-56.9254,465,0
53.5695,3,2,35.98,14.52,14.3,12,-58.98,469,0
53.6144,1,2,37,14.01,14.3,12,-59.2228,414,0
53.6147,2,1,37,14.3,14.01,12,-59.2228,414,0
53.6298,3,2,35.96,14.51,14.3,12,-58.9752,429,0
53.6867,13,4,25.958,11.5,13.02,12,-56.1442,486,0
53.7003,2,1,36.97,14.31,14.02,12,-59.2158,400,0
53.7177,1,2,36.97,14.02,14.31,12,-59.2158,417,0
53.7613,3,2,35.94,14.51,14.31,12,-58.9704,461,0
53.7888,13,4,23.5286,11.5,13.02,12,-55.2907,488,0
53.8054,2,1,36.94,14.3,14.01,12,-59.2088,405,0
53.8312,1,2,36.94,14.01,14.3,12,-59.2088,431,0
53.8539,3,2,35.92,14.51,14.3,12,-58.9655,453,0
53.8993,14,3,37.4669,11.61,14.51,12,-59.3318,499,0
53.8997,14,4,40.387,11.61,13.01,12,-59.9836,499,0
53.9089,2,1,36.91,14.3,14.02,12,-59.2017,408,0
53.9268,1,2,36.91,14.02,14.3,12,-59.2017,426,0
53.9347,3,2,35.9,14.52,14.3,12,-58.9607,434,0
53.9761,14,3,40.068,11.62,14.52,12,-59.9148,476,0
53.9771,14,4,37.9352,11.62,13.01,12,-59.4397,477,0
54.0197,2,1,36.88,14.3,14.02,12,-59.1946,419,0
54.0227,1,2,36.88,14.02,14.3,12,-59.1946,422,0
54.0404,3,2,35.88,14.51,14.3,12,-58.9559,440,0
54.0721,14,3,42.6702,11.59,14.51,12,-60.4613,472,0
54.0729,14,4,35.4846,11.59,13.02,12,-58.8596,472,0
54.0886,13,4,16.2776,11.5,13.02,12,-52.0906,488,0
54.1015,2,1,36.86,14.31,14.03,12,-59.1899,401,0
54.1258,1,2,36.86,14.03,14.31,12,-59.1899,425,0
54.1573,3,2,35.86,14.51,14.31,12,-58.951,457,0
54.2029,2,1,36.83,14.3,14.02,12,-59.1828,402,0
54.2215,1,2,36.83,14.02,14.3,12,-59.1828,421,0
54.2653,3,2,35.83,14.51,14.3,12,-58.9437,465,0
54.3025,2,1,36.8,14.29,14.01,12,-59.1758,402,0
54.3306,1,2,36.8,14.01,14.29,12,-59.1758,430,0
54.3679,3,2,35.81,14.52,14.29,12,-58.9389,467,0
54.3979,14,3,50.4915,11.59,14.52,12,-61.9232,497,0
54.3982,14,4,28.1326,11.59,13.02,12,-56.843,498,0
54.4011,2,1,36.77,14.3,14.02,12,-59.1687,401,0
54.4225,1,2,36.77,14.02,14.3,12,-59.1687,422,0
54.4497,3,2,35.79,14.51,14.3,12,-58.934,449,0
54.5156,1,2,36.74,14.03,14.3,12,-59.1616,415,0
54.5256,2,1,36.74,14.3,14.03,12,-59.1616,425,0
54.5599,3,2,35.77,14.51,14.3,12,-58.9292,459,0
54.5876,13,4,4.89183,11.48,13.01,12,-41.6482,487,0
54.6094,2,1,36.72,14.3,14.02,12,-59.1569,409,0
54.6179,1,2,36.72,14.02,14.3,12,-59.1569,417,0
54.6642,3,2,35.75,14.52,14.3,12,-58.9243,464,0
54.6917,14,4,20.8273,11.58,13.02,12,-54.2315,491,0
54.7034,2,1,36.69,14.29,14.03,12,-59.1498,403,0
54.7192,1,2,36.69,14.03,14.29,12,-59.1498,419,0
54.7316,3,2,35.73,14.51,14.29,12,-58.9195,431,0
54.8044,2,1,36.66,14.31,14.01,12,-59.1427,404,0
54.8296,1,2,36.66,14.01,14.31,12,-59.1427,429,0
54.8551,3,2,35.71,14.51,14.31,12,-58.9146,455,0
54.9005,2,1,36.63,14.3,14.03,12,-59.1356,400,0
54.9197,1,2,36.63,14.03,14.3,12,-59.1356,419,0
54.9317,3,2,35.68,14.52,14.3,12,-58.9073,431,0
55.0111,2,1,36.61,14.31,14.03,12,-59.1308,411,0
55.033,1,2,36.61,14.03,14.31,12,-59.1308,432,0
55.0544,3,2,35.66,14.51,14.31,12,-58.9024,454,0
55.1118,2,1,36.58,14.31,14.02,12,-59.1237,411,0
55.1309,1,2,36.58,14.02,14.31,12,-59.1237,430,0
55.1423,3,2,35.64,14.52,14.31,12,-58.8976,442,0
55.2171,2,1,36.55,14.3,14.03,12,-59.1166,417,0
55.2213,1,2,36.55,14.03,14.3,12,-59.1166,421,0
55.2543,3,2,35.62,14.51,14.3,12,-58.8927,454,0
55.3145,2,1,36.52,14.3,14.03,12,-59.1094,414,0
55.3373,1,2,36.52,14.03,14.3,12,-59.1094,437,0
55.3443,3,2,35.6,14.52,14.3,12,-58.8878,444,0
55.4008,2,1,36.5,14.3,14.03,12,-59.1047,400,0
55.4228,1,2,36.5,14.03,14.3,12,-59.1047,422,0
55.4466,3,2,35.58,14.52,14.3,12,-58.8829,446,0
55.5069,2,1,36.47,14.3,14.03,12,-59.0975,406,0
55.5356,1,2,36.47,14.03,14.3,12,-59.0975,435,0
55.5399,3,2,35.55,14.51,14.3,12,-58.8756,439,0
55.5878,13,4,21.0546,11.48,13.01,12,-54.3258,487,0
55.6058,2,1,36.44,14.3,14.02,12,-59.0904,405,0
55.6225,1,2,36.44,14.02,14.3,12,-59.0904,422,0
55.6265,3,2,35.53,14.52,14.3,12,-58.8707,426,0
55.6651,13,4,23.4692,11.48,13.03,12,-55.2688,465,0
55.7099,2,1,36.41,14.3,14.03,12,-59.0832,409,0
55.7249,1,2,36.41,14.03,14.3,12,-59.0832,424,0
55.7452,3,2,35.51,14.52,14.3,12,-58.8658,445,0
55.8112,2,1,36.39,14.29,14.03,12,-59.0785,411,0
55.8222,1,2,36.39,14.03,14.29,12,-59.0785,422,0
55.8524,3,2,35.49,14.51,14.29,12,-58.8609,452,0
55.8759,13,4,28.3313,11.46,13.01,12,-56.9041,475,0
55.9118,2,1,36.36,14.31,14.03,12,-59.0713,411,0
55.9213,1,2,36.36,14.03,14.31,12,-59.0713,421,0
55.9502,3,2,35.47,14.53,14.31,12,-58.856,450,0
55.9952,14,4,11.8117,11.53,13.02,12,-49.3051,495,0
56.0099,2,1,36.33,14.3,14.02,12,-59.0641,409,0
56.0129,1,2,36.33,14.02,14.3,12,-59.0641,412,0
56.0318,3,2,35.44,14.52,14.3,12,-58.8487,431,0
56.1094,2,1,36.3,14.31,14.02,12,-59.0569,409,0
56.1441,1,2,36.3,14.02,14.31,12,-59.0569,444,0
56.1453,3,2,35.42,14.52,14.31,12,-58.8438,445,0
56.2025,2,1,36.28,14.3,14.03,12,-59.0522,402,0
56.2239,1,2,36.28,14.03,14.3,12,-59.0522,423,0
56.241,3,2,35.4,14.51,14.3,12,-58.8389,440,0
56.2944,14,4,19.0112,11.53,13.02,12,-53.439,494,0
56.2964,13,4,38.0847,11.48,13.02,12,-59.4738,496,0
56.3054,2,1,36.25,14.29,14.02,12,-59.045,405,0
56.3186,1,2,36.25,14.02,14.29,12,-59.045,418,0
56.3581,3,2,35.38,14.51,14.29,12,-58.834,458,0
56.4092,2,1,36.22,14.31,14.02,12,-59.0378,409,0
56.4323,1,2,36.22,14.02,14.31,12,-59.0378,432,0
56.463,3,2,35.36,14.52,14.31,12,-58.8291,462,0
56.502,2,1,36.19,14.31,14.02,12,-59.0306,401,0
56.5266,1,2,36.19,14.02,14.31,12,-59.0306,426,0
56.5477,3,2,35.34,14.51,14.31,12,-58.8241,447,0
56.5778,14,4,26.3054,11.52,13.02,12,-56.2597,477,0
56.6008,2,1,36.17,14.3,14.03,12,-59.0258,400,0
56.623,1,2,36.17,14.03,14.3,12,-59.0258,422,0
56.6456,3,2,35.31,14.52,14.3,12,-58.8168,445,0
56.6714,14,4,28.7487,11.53,13.01,12,-57.0312,471,0
56.7006,2,1,36.14,14.29,14.03,12,-59.0186,400,0
56.7226,1,2,36.14,14.03,14.29,12,-59.0186,422,0
56.7442,3,2,35.29,14.51,14.29,12,-58.8118,444,0
56.7892,14,4,31.1846,11.53,13.01,12,-57.7376,489,0
56.8098,2,1,36.11,14.31,14.03,12,-59.0114,409,0
56.8214,1,2,36.11,14.03,14.31,12,-59.0114,421,0
56.8298,3,2,35.27,14.51,14.31,12,-58.8069,429,0
56.9136,2,1,36.09,14.31,14.03,12,-59.0066,413,0
56.9159,1,2,36.09,14.03,14.31,12,-59.0066,415,0
56.9426,3,2,35.25,14.51,14.31,12,-58.802,442,0
56.998,14,4,36.0623,11.51,13.01,12,-58.9999,498,0
57.0001,2,1,36.06,14.3,14.03,12,-58.9993,400,0
57.0225,1,2,36.06,14.03,14.3,12,-58.9993,422,0
57.0348,3,2,35.23,14.51,14.3,12,-58.7971,434,0
57.0934,14,4,38.5032,11.52,13.02,12,-59.5688,493,0
57.1003,2,1,36.03,14.3,14.03,12,-58.9921,400,0
57.1213,1,2,36.03,14.03,14.3,12,-58.9921,421,0
57.1653,3,2,35.21,14.51,14.3,12,-58.7921,465,0
57.1975,14,4,40.9552,11.52,13.02,12,-60.105,497,0
57.2003,2,1,36.01,14.31,14.03,12,-58.9873,400,0
57.2304,1,2,36.01,14.03,14.31,12,-58.9873,430,0
57.2636,3,2,35.18,14.53,14.31,12,-58.7847,463,0
57.3032,2,1,35.98,14.3,14.03,12,-58.98,403,0
57.3181,1,2,35.98,14.03,14.3,12,-58.98,418,0
57.3527,3,2,35.16,14.51,14.3,12,-58.7798,452,0
57.409,2,1,35.95,14.29,14.02,12,-58.9728,409,0
57.4219,1,2,35.95,14.02,14.29,12,-58.9728,421,0
57.4461,3,2,35.14,14.52,14.29,12,-58.7748,446,0
57.5029,2,1,35.92,14.31,14.03,12,-58.9655,402,0
57.5222,1,2,35.92,14.03,14.31,12,-58.9655,422,0
57.5519,3,2,35.12,14.52,14.31,12,-58.7699,451,0
57.6033,2,1,35.89,14.3,14.02,12,-58.9583,403,0
57.6138,1,2,35.89,14.02,14.3,12,-58.9583,413,0
57.6424,3,2,35.1,14.52,14.3,12,-58.765,442,0
57.7002,2,1,35.87,14.29,14.02,12,-58.9534,400,0
57.7205,1,2,35.87,14.02,14.29,12,-58.9534,420,0
57.7482,3,2,35.08,14.51,14.29,12,-58.76,448,0
57.8012,2,1,35.84,14.3,14.03,12,-58.9462,401,0
57.8221,1,2,35.84,14.03,14.3,12,-58.9462,422,0
57.8483,3,2,35.05,14.52,14.3,12,-58.7526,448,0
57.9137,1,2,35.81,14.03,14.3,12,-58.9389,413,0
57.9198,2,1,35.81,14.3,14.03,12,-58.9389,419,0
57.9395,3,2,35.03,14.51,14.3,12,-58.7476,439,0
58.0081,2,1,35.79,14.31,14.03,12,-58.934,408,0
58.02,1,2,35.79,14.03,14.31,12,-58.934,420,0
58.0567,3,2,35.01,14.53,14.31,12,-58.7427,456,0
58.1007,2,1,35.76,14.29,14.03,12,-58.9268,400,0
58.1324,1,2,35.76,14.03,14.29,12,-58.9268,432,0
58.1494,3,2,34.99,14.51,14.29,12,-58.7377,449,0
58.2063,2,1,35.73,14.31,14.03,12,-58.9195,406,0
58.2354,1,2,35.73,14.03,14.31,12,-58.9195,435,0
58.254,3,2,34.97,14.53,14.31,12,-58.7327,453,0
58.3028,2,1,35.7,14.3,14.02,12,-58.9122,402,0
58.3276,1,2,35.7,14.02,14.3,12,-58.9122,427,0
58.3454,3,2,34.95,14.51,14.3,12,-58.7278,445,0
58.4044,2,1,35.68,14.31,14.03,12,-58.9073,404,0
58.4288,1,2,35.68,14.03,14.31,12,-58.9073,428,0
58.4535,3,2,34.92,14.51,14.31,12,-58.7203,453,0
58.5035,2,1,35.64,14.31,14.02,12,-58.8976,403,0
58.5136,1,2,35.64,14.02,14.31,12,-58.8976,413,0
58.5496,3,2,34.91,14.52,14.31,12,-58.7178,449,0
58.6007,2,1,35.61,14.31,14.03,12,-58.8903,400,0
58.6249,3,2,34.89,14.52,14.31,12,-58.7128,424,0
58.6314,1,2,35.61,14.03,14.31,12,-58.8903,431,0
58.7003,2,1,35.58,14.3,14.02,12,-58.8829,400,0
58.7276,1,2,35.58,14.02,14.3,12,-58.8829,427,0
58.7506,3,2,34.87,14.52,14.3,12,-58.7079,450,0
58.8042,2,1,35.55,14.3,14.01,12,-58.8756,404,0
58.8237,1,2,35.55,14.01,14.3,12,-58.8756,423,0
58.8366,3,2,34.85,14.53,14.3,12,-58.7029,436,0
58.9016,2,1,35.53,14.3,14.02,12,-58.8707,401,0
58.9319,1,2,35.53,14.02,14.3,12,-58.8707,431,0
58.9356,3,2,34.82,14.51,14.3,12,-58.6954,435,0
59.001,2,1,35.5,14.31,14.03,12,-58.8634,401,0
59.0335,3,2,34.8,14.51,14.31,12,-58.6904,433,0
59.0338,1,2,35.5,14.03,14.31,12,-58.8634,433,0
59.1045,2,1,35.47,14.31,14.03,12,-58.856,404,0
59.1235,3,2,34.78,14.52,14.31,12,-58.6854,423,0
59.1249,1,2,35.47,14.03,14.31,12,-58.856,424,0
59.2075,2,1,35.45,14.3,14.03,12,-58.8511,407,0
59.2292,1,2,35.45,14.03,14.3,12,-58.8511,429,0
59.2557,3,2,34.76,14.51,14.3,12,-58.6804,455,0
59.3004,2,1,35.42,14.29,14.03,12,-58.8438,400,0
59.3313,1,2,35.42,14.03,14.29,12,-58.8438,431,0
59.3343,3,2,34.74,14.51,14.29,12,-58.6754,434,0
59.4147,2,1,35.39,14.29,14.02,12,-58.8364,414,0
59.4274,1,2,35.39,14.02,14.29,12,-58.8364,427,0
59.4446,3,2,34.72,14.51,14.29,12,-58.6704,444,0
59.5096,2,1,35.36,14.31,14.02,12,-58.8291,409,0
59.5226,1,2,35.36,14.02,14.31,12,-58.8291,422,0
59.5614,3,2,34.7,14.52,14.31,12,-58.6654,461,0
59.6005,2,1,35.34,14.31,14.03,12,-58.8241,400,0
59.618,1,2,35.34,14.03,14.31,12,-58.8241,418,0
59.6523,3,2,34.67,14.52,14.31,12,-58.6579,452,0
59.7105,2,1,35.31,14.31,14.03,12,-58.8168,410,0
59.7196,1,2,35.31,14.03,14.31,12,-58.8168,419,0
59.7471,3,2,34.65,14.52,14.31,12,-58.6529,447,0
59.8088,2,1,35.28,14.31,14.02,12,-58.8094,408,0
59.8231,1,2,35.28,14.02,14.31,12,-58.8094,423,0
59.8608,3,2,34.63,14.53,14.31,12,-58.6479,460,0
59.9029,2,1,35.25,14.29,14.03,12,-58.802,402,0
59.9301,1,2,35.25,14.03,14.29,12,-58.802,430,0
59.9351,3,2,34.61,14.52,14.29,12,-58.6428,435,0
60.0023,2,1,35.23,14.31,14.02,12,-58.7971,402,0
60.0195,1,2,35.23,14.02,14.31,12,-58.7971,419,0
60.0657,3,2,34.59,14.51,14.31,12,-58.6378,465,0
60.1063,2,1,35.2,14.3,14.02,12,-58.7897,406,0
60.125,1,2,35.2,14.02,14.3,12,-58.7897,424,0
60.1573,3,2,34.56,14.52,14.3,12,-58.6303,457,0
60.205,2,1,35.17,14.31,14.03,12,-58.7823,405,0
60.2238,1,2,35.17,14.03,14.31,12,-58.7823,423,0
60.2564,3,2,34.54,14.52,14.31,12,-58.6253,456,0
60.3015,2,1,35.14,14.3,14.02,12,-58.7748,401,0
60.3295,1,2,35.14,14.02,14.3,12,-58.7748,429,0
60.3386,3,2,34.52,14.51,14.3,12,-58.6202,438,0
60.4005,2,1,35.11,14.3,14.02,12,-58.7674,400,0
60.4418,1,2,35.11,14.02,14.3,12,-58.7674,441,0
60.4542,3,2,34.5,14.52,14.3,12,-58.6152,454,0
60.5006,2,1,35.09,14.29,14.03,12,-58.7625,400,0
60.5234,1,2,35.09,14.03,14.29,12,-58.7625,423,0
60.5541,3,2,34.48,14.51,14.29,12,-58.6102,454,0
60.6144,2,1,35.06,14.3,14.03,12,-58.7551,414,0
60.6279,1,2,35.06,14.03,14.3,12,-58.7551,427,0
60.6343,3,2,34.46,14.52,14.3,12,-58.6051,434,0
60.702,2,1,35.03,14.29,14.02,12,-58.7476,402,0
60.7387,1,2,35.03,14.02,14.29,12,-58.7476,438,0
60.7471,3,2,34.43,14.52,14.29,12,-58.5976,447,0
60.8004,2,1,35,14.31,14.02,12,-58.7402,400,0
60.8282,1,2,35,14.02,14.31,12,-58.7402,428,0
60.8614,3,2,34.41,14.52,14.31,12,-58.5925,461,0
60.9084,2,1,34.97,14.31,14.02,12,-58.7327,408,0
60.9334,1,2,34.97,14.02,14.31,12,-58.7327,433,0
60.9384,3,2,34.39,14.51,14.31,12,-58.5875,438,0
61.0014,0,1,50.8728,7.07,14.03,12,-61.9885,401,0
61.0029,1,0,50.8728,14.03,7.07,12,-61.9885,402,0
61.0032,1,2,34.95,14.03,14.29,12,-58.7278,403,0
61.0134,2,1,34.95,14.29,14.03,12,-58.7278,413,0
61.0679,3,2,34.37,14.51,14.29,12,-58.5824,467,0
61.1012,1,0,49.5936,14.02,7.26,12,-61.7673,401,0
61.1014,1,2,34.92,14.02,14.3,12,-58.7203,401,0
61.1058,0,1,49.5936,7.26,14.02,12,-61.7673,405,0
61.1159,2,1,34.92,14.3,14.02,12,-58.7203,415,0
61.1665,3,2,34.35,14.52,14.3,12,-58.5773,466,0
61.2007,0,1,48.3338,7.45,14.03,12,-61.5438,400,0
61.2032,1,0,48.3338,14.03,7.45,12,-61.5438,403,0
61.2034,1,2,34.89,14.03,14.3,12,-58.7128,403,0
61.2167,2,1,34.89,14.3,14.03,12,-58.7128,416,0
61.2418,3,2,34.33,14.52,14.3,12,-58.5723,441,0
61.3011,1,0,47.0895,14.03,7.64,12,-61.3173,401,0
61.3039,0,1,47.0895,7.64,14.03,12,-61.3173,403,0
61.3046,2,1,34.87,14.31,14.03,12,-58.7079,404,0
61.3084,1,2,34.87,14.03,14.31,12,-58.7079,408,0
61.3396,3,2,34.31,14.51,14.31,12,-58.5672,439,0
61.4045,1,0,45.8797,14.02,7.83,12,-61.0912,404,0
61.4048,0,1,45.8797,7.83,14.02,12,-61.0912,404,0
61.4071,1,2,34.84,14.02,14.3,12,-58.7004,407,0
61.4108,2,1,34.84,14.3,14.02,12,-58.7004,410,0
61.4375,3,2,34.28,14.52,14.3,12,-58.5596,437,0
61.5017,1,0,44.6994,14.03,8.02,12,-60.8649,401,0
61.5028,0,1,44.6994,8.02,14.03,12,-60.8649,402,0
61.5067,1,2,34.81,14.03,14.3,12,-58.6929,406,0
61.5251,2,1,34.81,14.3,14.03,12,-58.6929,425,0
61.5487,3,2,34.26,14.52,14.3,12,-58.5546,448,0
61.6024,1,0,43.5522,14.02,8.21,12,-60.639,402,0
61.6031,0,1,43.5522,8.21,14.02,12,-60.639,403,0
61.6034,1,2,34.78,14.02,14.3,12,-58.6854,403,0
61.6127,2,1,34.78,14.3,14.02,12,-58.6854,412,0
61.6284,3,2,34.24,14.52,14.3,12,-58.5495,428,0
61.7005,2,1,34.76,14.3,14.03,12,-58.6804,400,0
61.7011,0,1,42.4323,8.4,14.03,12,-60.4127,401,0
61.7136,1,0,42.4323,14.03,8.4,12,-60.4127,413,0
61.7139,1,2,34.76,14.03,14.3,12,-58.6804,413,0
61.744,3,2,34.22,14.51,14.3,12,-58.5444,444,0
61.8017,1,0,41.363,14.03,8.59,12,-60.1911,401,0
61.802,1,2,34.73,14.03,14.3,12,-58.6729,402,0
61.8076,2,1,34.73,14.3,14.03,12,-58.6729,407,0
61.8085,0,1,41.363,8.59,14.03,12,-60.1911,408,0
61.8369,3,2,34.2,14.51,14.3,12,-58.5393,436,0
61.9029,2,1,34.7,14.3,14.02,12,-58.6654,402,0
61.9083,1,0,40.3394,14.02,8.79,12,-59.9734,408,0
61.9098,1,2,34.7,14.02,14.3,12,-58.6654,409,0
61.9191,0,1,40.3394,8.79,14.02,12,-59.9734,419,0
61.9395,3,2,34.18,14.51,14.3,12,-58.5343,439,0
62.0008,1,0,39.3663,14.02,8.99,12,-59.7613,400,0
62.0014,0,1,39.3663,8.99,14.02,12,-59.7613,401,0
62.0021,2,1,34.67,14.3,14.02,12,-58.6579,402,0
62.0033,1,2,34.67,14.02,14.3,12,-58.6579,403,0
62.0373,3,2,34.16,14.51,14.3,12,-58.5292,437,0
62.1011,2,1,34.65,14.29,14.02,12,-58.6529,401,0
62.1045,0,1,38.4399,9.18,14.02,12,-59.5544,404,0
62.114,1,0,38.4399,14.02,9.18,12,-59.5544,414,0
62.1143,1,2,34.65,14.02,14.29,12,-58.6529,414,0
62.1513,3,2,34.13,14.51,14.29,12,-58.5215,451,0
62.2016,1,0,37.5795,14.03,9.37,12,-59.3578,401,0
62.2026,1,2,34.62,14.03,14.29,12,-58.6454,402,0
62.2093,0,1,37.5795,9.37,14.03,12,-59.3578,409,0
62.2109,2,1,34.62,14.29,14.03,12,-58.6454,410,0
62.2513,3,2,34.11,14.52,14.29,12,-58.5164,451,0
62.3053,0,1,36.7904,9.55,14.02,12,-59.1735,405,0
62.3112,1,0,36.7904,14.02,9.55,12,-59.1735,411,0
62.3115,1,2,34.59,14.02,14.3,12,-58.6378,411,0
62.3153,2,1,34.59,14.3,14.02,12,-58.6378,415,0
62.3533,3,2,34.09,14.52,14.3,12,-58.5114,453,0
62.4012,0,1,36.0692,9.75,14.02,12,-59.0015,401,0
62.4087,2,1,34.56,14.3,14.02,12,-58.6303,408,0
62.4103,1,0,36.0692,14.02,9.75,12,-59.0015,410,0
62.4109,1,2,34.56,14.02,14.3,12,-58.6303,410,0
62.4317,3,2,34.07,14.52,14.3,12,-58.5063,431,0
62.5006,2,1,34.53,14.31,14.02,12,-58.6227,400,0
62.5054,0,1,35.432,9.94,14.02,12,-58.8467,405,0
62.506,1,0,35.432,14.02,9.94,12,-58.8467,406,0
62.5068,1,2,34.53,14.02,14.31,12,-58.6227,406,0
62.5491,3,2,34.05,14.51,14.31,12,-58.5012,449,0
